author_id,username,author_followers,author_tweets,text,created_at,retweets,likes,tweet_length
2174834804,kd3girl,152,16044,"@CDMenefee @LinaHidalgoTX @SylvesterTurner @CivilRights Texas SOS is an Abbott appointee who was a lawyer for trump.😳😳😳😳
Please @CivilRights protect Texas voters from Abbott &amp; Big Lie lawyers.",2022-10-21T02:07:33.000Z,0,0,196
1389351463047077891,DaveMyles9,73,2112,@BillyBaldwin @CalltoActivism Beat Trump in 2020,2022-10-21T02:07:31.000Z,0,0,48
87622863,ChrisCMecteau,133,23379,@bottiglieri_p @TimRunsHisMouth Thats not trump conceding,2022-10-21T02:07:30.000Z,0,0,57
926704372158889984,DominicOng9,18,4103,But the conservative is still in power. That’s all that matter. They are trying to find a PM who are really good. Boris Johnson is a mini Trump lies like him and smell like him but did not do damage to democracy unlike Trump.,2022-10-21T02:07:30.000Z,0,0,225
109266515,noticel,312311,201756,"Lindsey Graham mantiene una batalla para no tener que declarar ante un gran jurado del estado de Georgia sobre presuntas llamadas que realizó a funcionarios electorales.
https://t.co/6XybDzIgi3",2022-10-21T02:07:30.000Z,0,0,193
929047183,_12th_man,7513,136238,@joncoopertweets Still $2/gal over Trump.,2022-10-21T02:07:29.000Z,0,0,41
1193443495,RobertBMass,1559,24935,@MRiverlife They will blame it on Trump ☠️,2022-10-21T02:07:29.000Z,0,0,42
194152988,epicwee,317,3813,Yup!  Sure wish Trump didn’t lie about Covid’s severity and fire the people who could’ve prevented Covid’s spread. Could’ve been prepared and known what to do. Maybe didn’t have to shut down. Oil production wouldn’t have been cut. Supply chains wouldn’t have been disrupted. https://t.co/8KcD3bPLIO,2022-10-21T02:07:28.000Z,0,0,298
1476338088863404032,RogerSp68782804,110,1192,"@hausers780 @JtShaggy No. He was Black, though. For many Trump supporters, that is enough.
https://t.co/LYW6H4Fnlc",2022-10-21T02:07:27.000Z,0,0,114
758868516950843392,angiedenofre,131,18260,"@DineshDSouza We will see hard push from dems to make sure red tide doesn't happen. When Nancy says it's in the bag, believe her...and when Killary says, if I go down, I'm taking everyone with me..well, she's scott-free while they're still going after Trump.",2022-10-21T02:07:27.000Z,0,0,258
2521242636,Rocker4ever57,44,4625,@laurenboebert @elonmusk exactly....Trump wants to cancel SNL ...what is this Cuba?,2022-10-21T02:07:26.000Z,0,0,83
14504304,roguebert,325,26167,"Axios: Judge says Trump signed off on 2020 election fraud allegations he knew were false.
https://t.co/4KDJSOQJy8",2022-10-21T02:07:25.000Z,0,0,113
1273413072120578050,GuysCoast,6798,32566,"@3Fiddy5 @ProudElephantUS Thanks to how trump botched Covid life expectancy in the USA is declining 

https://t.co/nCPi9EAc5d",2022-10-21T02:07:25.000Z,0,0,125
23765466,j9duffy,712,44272,@ACTBrigitte I’m richer than Trump.,2022-10-21T02:07:24.000Z,0,0,35
523162708,JerryAnders1,3681,42936,@WEDOINSURANCE @comedyconsorts @ekimnosnhoj1 @tommyboy0690 @benniedoorsnee I couldn’t live with a Trump supporter.,2022-10-21T02:07:24.000Z,0,0,114
758891276745871361,TroyHeath50,2145,34037,@ACTBrigitte Well even if that was remotely true EVERYONE can’t all GRIFT at the same time!!!! Trump ain’t rich but damn sure has ALOT of other peoples money!!!!!,2022-10-21T02:07:24.000Z,0,0,162
3192316937,jerseyguy2020,84,2620,@ACTBrigitte Trump wants everyone to be as ignorant as you.,2022-10-21T02:07:23.000Z,0,0,59
818652184170463232,BillSchwartz17,15,1527,"@OccupyDemocrats Mr Musk:
What you are doing here is utterly immoral -
You are supporting the barbaric murder of innocent people by a predator who is a megalomaniac. The question why are you 
attracted to &amp; empathic with Sociopaths like 
Putin, Trump &amp; Kanye West aka ‘Ye’?",2022-10-21T02:07:23.000Z,0,0,281
472593020,MollyWood328,1219,2966,"Vote blue every women's rights depend on it. LGBTQ Jews.  Fight against white supremacist. Fight for our democracy, social security Medicare.  Help inflation by taxing corporations and millionaires.  Keep drugs lower in cost.  Also to keep Trump out of politics (hoping jailed) 💙",2022-10-21T02:07:22.000Z,0,0,279
1583231256728215552,MrCurtisHi,2,26,"@w_terrence and the end of the day, we have to take back control and do it strong ..strong enough to clean house
of most of Intelligence agencies, the military industrial leadership, and permanent Washington elite crowd
as trump learned, that is a tall order for one person
need consensus",2022-10-21T02:07:21.000Z,0,0,288
396985504,MartinNathaniel,2277,2648,"Judge: Trump allegedly engaged in 'conspiracy to defraud' US, knew fraud claim was wrong #NewsBreak https://t.co/6WahLDvuRJ",2022-10-21T02:07:20.000Z,0,0,123
2361832015,CtStormy,353,27814,@BillyBaldwin Saved us from 4 years of psycho TRUMP,2022-10-21T02:07:20.000Z,0,0,51
1552137256495972353,Knathan8Knathan,2,304,@EquanimityDude @starflt1701 @BradOakley17 @joncoopertweets That’s what they want you to believe. When Trump was in office Pelosi and Schumer and the democrats kept blocking him and then blamed him for the Shutdown? They equally caused the shutdown. Biden in office stopped everything Trump had in place. That caused the prices to go up.,2022-10-21T02:07:20.000Z,0,1,337
1494896435313233923,Prison4Trump,2297,5025,@thomaswdees @politicalgreg21 @harryjsisson Trump thinks he’s an elite. Sorry to let you know he shits on a gold toilet. 🫢,2022-10-21T02:07:20.000Z,0,0,122
24299928,DixisBlue2,2257,19685,"@realpersonpltcs @FordFleetRacing 
@drmartin111 @RayGuzman1 @AlphaWarriorInc 
FlashPoint LIVE | Donald Trump Calls in! Phoenix, Arizona https://t.co/ts4BIOEhki",2022-10-21T02:07:19.000Z,0,0,159
129517806,prem_arun,70,8703,@sagarikaghose More than personal accountability. UK PMs resignation shows how even ruling party MPs hold their government accountable when they stray. Blindly following a leader destroys democracy- differing opinions should be allowed. Lesson for India as well as the Trump party in US,2022-10-21T02:07:19.000Z,0,0,286
1583278568322146304,BCroniqa,0,1,"https://t.co/45WbIcbWbj    Career Chef, I follow Patriots, Support Small Biz, not-a-hater, Here for amusement; free advice  #Trump WON MAGAmania https://t.co/VmyEfQ3C9P",2022-10-21T02:07:19.000Z,0,0,168
1583116574948466688,AlinNYC5,140,264,"@MRiverlife we get to refill, from almost empty, it at $84 a barrel when we could have topped it off under Trump for $24",2022-10-21T02:07:19.000Z,0,0,120
2389271474,Furball42,182,62253,"Live in OH..IO!
The anti Ryan ad where Ryan is saying he needs to kiss up to Chuck Schumer is devastating. @OHDems need to counter with Trump saying JD kisses his A** https://t.co/R5IJvk1d6z",2022-10-21T02:07:19.000Z,0,0,190
337227492,BarbaraRacek,10186,278779,"Top story: Kash Patel: Trump adviser has appeared before grand jury in Mar-a-Lago document probe | CNN Politics https://t.co/jKHSYJjR3T, see more https://t.co/Vh1MXPqiSm",2022-10-21T02:07:19.000Z,0,1,169
1498251450157350912,SashaNat1,28,3447,@RexChapman @GuyAdami To whom  Hitler #2 Putin pay more : to Tucker or to Trump ?,2022-10-21T02:07:18.000Z,0,0,81
1575586439152431105,plastic_toss,1,166,"@davidmorsemusic @elsgaardd @POTUS What, pray tell, would Trump be imprisoned for? Hurting your feelings?",2022-10-21T02:07:18.000Z,0,0,105
139170905,LCLiberal,3400,31191,"Turns out Donald Trump has a ""veracity problem""",2022-10-21T02:07:17.000Z,0,0,47
1518696250505191424,Micha3lDC,843,4233,"VIDEO: Trump-Endorsed Abe Hamadeh Says He's Ready For Blake Masters To ""Join Senator Rand Paul And PROSECUTE DR. FAUCI Once And For All."" https://t.co/3P2aqr5y0j",2022-10-21T02:07:17.000Z,0,0,161
1656138314,tiger_saga87,1592,14608,"@mchooyah Trump didn’t count brain trauma as an injury that veterans need treated. Stop acting like you care. He preferred the war heroes who weren’t captured. I live in #NewYork …we love it here. Don’t try to tell us how it is, you redneck traitor.",2022-10-21T02:07:17.000Z,0,0,249
1229957759053029381,Campbell4TN,8769,3755,"Andy Ogles wants to eliminate funding for students with disabilities and he publicly endorsed a plan to cut Social Security &amp; Medicare benefits for Tennessee seniors.

And his idol Donald Trump says I’m the “extremist.” 🙄",2022-10-21T02:07:17.000Z,3,7,225
1503578504415219715,gordon_kinzer,167,9598,"@shawn_wires_ Trump Order to VP Mike Pence Missed @BarackObama Attorney War @HillaryClinton Never Lie to kids or parents Code :=: SDA UCC Tribal Pastor PhD Ted L. Carpenter @ 100%:+:

:!: Republican Libertarian Party Red.

@Mike_Pence for Sarah Palin Military Math... Order Code.+",2022-10-21T02:07:15.000Z,0,0,280
15982534,LucieannD,1198,29383,@ACTBrigitte Remember the COVID-19 pandemic?! Gas prices had nothing to do with grifter Trump.,2022-10-21T02:07:15.000Z,0,0,94
862697186580197381,madibuono,90,8562,@RepArrington trump added $8.7T to the national debt,2022-10-21T02:07:15.000Z,0,0,52
965005106843439104,seeyalaterDonny,23,1225,@Popehat I just have to wonder if there is a connection https://t.co/QfvvlxMga2,2022-10-21T02:07:14.000Z,0,0,79
966567389407186945,DarkPrinceLucy,1615,7606,Today I learned that Donald Trump tried to assert Excutive Privilege against the Excutive Branch of the U.S. Government (not a thing btw). You really can't make this shite up.,2022-10-21T02:07:13.000Z,0,1,175
1237041802244280320,RyeAndTet,616,4376,"@axios Gonna tag @inafried since none of these places ever read or reply to us non-checkmarked people. 

Gamergate had nothing to do with the right wing, or trump. This can be found out with any level of first hand research, instead of second hand accounts from rag mags that cite each",2022-10-21T02:07:13.000Z,0,1,285
772844773518434304,hockeyseasntime,515,87813,https://t.co/XrnsYtzz6Q https://t.co/jIo5vJiwX9,2022-10-21T02:07:12.000Z,0,0,47
1168261038342594563,Anthony25365307,122,382,@Gloriabesos @OmarRiverosays Trump is the first President to use his own money while campaigning and while in office. He's made money from his businesses but besides that explain how he enriched himself?,2022-10-21T02:07:11.000Z,0,0,203
2324729239,KearlRick,28,920,@tedcruz Looks like the withdrawals started with Trump! Didn’t you complain then did we Rafael,2022-10-21T02:07:11.000Z,0,0,94
1063225857119006720,BoZul2020,80,2651,"@steve90232052 @TheLeadCNN @PaulCallan @jamiegangel Gas was 1.&amp;9 and now 4.00$
Milk doubled. Your 402k took a massive hit. You also pay more for gum, sneakers , sunblock, house paint. MTter if fact for first time ever a 2X4s was 10$ , sheet of plywood 80$
But Trump right?
I am more likely to stop and help you on the road than",2022-10-21T02:07:11.000Z,0,0,331
885597722723614722,davbrbl,38,1405,@MarshaBlackburn Yes I wish that we had a truthful president like Trump or yourself!!,2022-10-21T02:07:10.000Z,0,0,85
1574870758878240768,Lilgravies,44,705,@w_terrence Look around the world. If Trump was the leader right now we’d really be fucked.,2022-10-21T02:07:10.000Z,0,0,91
994242738676789249,worldnews_guru,1384,301446,VIDEO: Trump-Endorsed Abe Hamadeh Says He's Ready For Blake Masters To “Join Senator Rand Paul  https://t.co/udE9vyP8EP https://t.co/sXCsu7zRbC,2022-10-21T02:07:10.000Z,0,0,143
1409107879886430214,chase_tamsett,17,4377,@randomacccount_ @NickAdamsinUSA Trump's cuck,2022-10-21T02:07:09.000Z,0,0,45
1494116748047622154,Kered67513825,34,3448,"@_TekTweets_ @KutarkV I live in AR, and I know quite a few R's who don't want Trump to run again.",2022-10-21T02:07:09.000Z,0,1,97
1420767235824570374,brianfriedlan10,9772,6811,@miketheleafsfan Trump and his supporters,2022-10-21T02:07:08.000Z,0,0,41
1545987400681136128,PolitiCat14,143,2070,"@FireGarland @CheriJacobus @donwinslow LITERALLY, this is literally why the DOJ is doing anything re: Donald Trump. Literally. And every one of these Garland sycophants are just putting their heads up their behinds and in the sand. It's just crazy.",2022-10-21T02:07:08.000Z,0,0,248
1480777233828515841,CarlosMuBaeza1,62,4631,"@youmademylist @techdog @positivelydale @samanthamarika1 I’m not a hurt at all, 10 Trump loving immigrants headed your way.",2022-10-21T02:07:07.000Z,0,0,123
2605979677,rbcjoh,144,15117,"https://t.co/91Hd2o9CYx
#MikePence we will not vote for you we saw who you are when you turned ur back on Trump!",2022-10-21T02:07:07.000Z,0,0,112
874366802096263169,MortonAKlein7,5284,20959,"Don’t miss it. Tickets are going really fast. An historic, extraordinary night in NYC join https://t.co/6sjplHZj1b with Pres.Trump,Leader Kevin McCarthy,Jason Greenblatt, Israeli Gen’l Avivi,Ali Meli, Joe Lubeck,Morton Klein, David Schoen. A night to be remembered. A life memory. https://t.co/PDZc54dBwu",2022-10-21T02:07:06.000Z,0,1,304
755172752030654464,TzarKilluminati,1159,4261,"According to Amy ConeyBarrett, sheonce dated Donald trump Jr.",2022-10-21T02:07:06.000Z,0,0,61
925367821034557441,croifaileas,278,6728,https://t.co/0qiLoVEouS,2022-10-21T02:07:06.000Z,0,0,23
1479961363116081156,JohnMil67554961,16,2012,@PalmCoastGus @marklevinshow How many did the Dems pay to tell lies about Trump.,2022-10-21T02:07:05.000Z,0,0,80
296206383,JasonOlympics,478,12361,"@mattwridley Would only get covered if you could fake link Trump to it 

Be all over the news 

Like the bleach hoax",2022-10-21T02:07:04.000Z,0,0,116
21423232,bonescarfer,138,395,"@SpiroAgnewGhost You could have just condensed this to ""He wants Trump"". It may well be sexual at this point.",2022-10-21T02:07:04.000Z,0,0,109
1359634803713138689,ordinan92274140,36,1738,@POTUS Thank you Trump!,2022-10-21T02:07:04.000Z,0,0,23
1360236770,392Mar,1917,2596,@Markell1963 @latimes You’re too old to be giving Trump digital reach arounds. Grow up,2022-10-21T02:07:04.000Z,0,0,86
759984824970915840,MichaelSherri13,13,8959,@craftwench @JackPosobiec Really???? Trump got called Orange Man for 4 years among other insults. Suck it up buttercup….if Libs can dish it out…gotta learn how to take it. AND…..many libs just plain look weird!! https://t.co/zkFE3OEh2s,2022-10-21T02:07:04.000Z,0,0,235
42701503,catsandlovehere,442,2054,@punditloser @KariLake De Santis lake is a good combination! If trump doesn’t run.,2022-10-21T02:07:04.000Z,0,0,82
626006840,LiberalDanRadio,2842,19873,"@NickAdamsinUSA Believe in him for what? 

I mean I believe he exists... i believe he's a joke. I believe he'll just be a blindly loyal supporter of Trump.",2022-10-21T02:07:03.000Z,0,0,155
837835242413166593,current_high,7,168,@EndWokeness When trump talks I think the same thing.,2022-10-21T02:07:03.000Z,0,0,53
890174287914708992,illtownny,3743,51023,https://t.co/55dWREnYhg,2022-10-21T02:07:03.000Z,0,0,23
1568992908434612224,Adge27557884,52,4137,@Knight19Randy @X_Junker_X @kdollsweety All these thibgs were true under Trimp!  Low-cost loans harm the economy! Epty shelves and no toilet paper under Trump!  It wasnt an ussue before Trump!,2022-10-21T02:07:03.000Z,0,0,192
1250619026134441984,lindagriz3,462,6381,"@IfbMaga You mean the oil and gas that was sold to the Saudis? Wait, wasnt Trump president in 2017? https://t.co/0YPB4kBtKu",2022-10-21T02:07:03.000Z,0,0,123
1136525514364063745,RonnyJordan16,1121,11237,@skifflegirl I figure a few months ago Trump going to win no matter what I hope this time around his VP is Ye and his staff aren’t a bunch of traitors,2022-10-21T02:07:03.000Z,0,0,150
3103213542,awelab1956,29855,954895,"@JohnCornyn @WSJ Oh please. 
You also don't accept votes from voters when you lose. 
Fascists say such things. 
Where were you on January 6th John? We didn't see you in a huddle with our Democratic leaders getting more LE as Trump's handpicked Christopher Miller kept stopping from going ! 😡",2022-10-21T02:07:02.000Z,0,0,291
340107460,SoutheyRob,3916,6344,@ClaudetteGGibs1 Mario—and Donald Trump.,2022-10-21T02:07:02.000Z,0,0,40
1206035252487032834,ShadowWilliam7,222,39139,@RyanAFournier The ‘watchdog group’ was started by Trump after his loss.,2022-10-21T02:07:02.000Z,0,0,72
1379625458631905280,DenverVintage1,4557,12597,@ACTBrigitte You had me at I miss President Trump's gas,2022-10-21T02:07:01.000Z,0,0,55
871886838016999424,MsK7781,537,4712,@Romans692 @MadamWiser @glennkirschner2 @DeadlineWH Just keep in mind it took two years for Nixon and his pals to be held accountable and Trump's crimes are far worse and numerous.,2022-10-21T02:07:00.000Z,0,0,180
1497994562035355651,RandomDude222,17,568,"@DrGJackBrown Give Trump a throat swap and you'll get Putin's DNA as well

#HelsinkiSwirly https://t.co/ii8mRgehjq",2022-10-21T02:07:00.000Z,0,0,114
1530045783231410178,ConservativeO17,3314,55158,"19 State AGs Demand Supreme Court Stop Biden

#Trump #trumpRally #DonaldTrump 

#trumpwon #TrumpWasRightAboutEverything 

#TRUMP2024ToSaveAmerica

#MAGA #2AMaga #ULTRAMAGA

https://t.co/sSIUiwPMoM",2022-10-21T02:07:00.000Z,0,0,196
79570604,dtlastudios,5316,14404,@hegellacan1 I didn't see you complaining when TRUMP &amp; Republicans allowed Zelinsky to skirt Minks and increase bombing of Donbass. You should be thankful USA &amp; Zel is accelerating multipolar world.,2022-10-21T02:07:00.000Z,0,0,206
2984919197,BalderdashR,77,6734,"@JohnCornyn @WSJ WSJ opinion 🤣

why didn't trump declassify the report if it shows his innocence? did you just fall off the turnip truck?",2022-10-21T02:07:00.000Z,0,0,137
1498251450157350912,SashaNat1,28,3447,@karenfinerman To whom  Hitler #2 Putin pay more : to Tucker or to Trump ?,2022-10-21T02:06:59.000Z,0,0,74
1429556425991331844,Kentuckyisawes1,4,602,"@EricTopol Eric, if you have midterms coming up it is the perfect time to stop publishing stats. Biden learned from Trump’s mistakes. Being too transparent and releasing bad news is not appreciated.",2022-10-21T02:06:58.000Z,0,0,198
712117819027030017,jsteimy,99,6952,"@AmyKosari @democracynow The primary injustice is the instigator of the insurrection has not been charged with anything. Those that entered the capital on Jan 6 are all guilty, but one could also argue they are primarily guilty of stupidity for believing Trump’s lies. A UCLA student can’t claim stupid.",2022-10-21T02:06:58.000Z,0,0,303
1506023922696867840,nerdgonomics,13,557,@RepTroyNehls lol but you all in for Kanye and Trump's platforms of ghost town toddler tantrums.,2022-10-21T02:06:57.000Z,0,0,96
316125305,WalterLReidJr,85,897,@AndyJacob7 @nypost You need more Trump in your life.,2022-10-21T02:06:57.000Z,0,0,53
14702119,RidOfGOP,3719,106095,https://t.co/i8VbTP9S3s,2022-10-21T02:06:57.000Z,0,0,23
1086976130819809280,DebbieSVA,15060,519188,@ACTBrigitte Trump economic policy was The Rich Man’s Tax Cut. It was the only major legislative accomplishment of his presidency. What impact did it have on the economy other than sending enough money to the wealthiest among us while adding $2 trillion to the national debt? Not much.,2022-10-21T02:06:57.000Z,0,1,285
953466936066740225,ScottRigby19,77,4628,"@PapiTrumpo Ok, if your NOT a parody account for tRump, what the HELL are you? Are you a maga idiot? You seem too intelligent for that.",2022-10-21T02:06:56.000Z,0,0,135
1538152899397636096,ahmjus,85,7131,"#aAynOB1trump🎃🇷🇺🇸🇦

https://t.co/Yh4BaUhBwL",2022-10-21T02:06:56.000Z,0,0,43
1256678959976034310,Notgnnatakeit,587,18461,"@PalmerReport My thought about Trump inviting the DoJ back to Mar-a-lago is--go ahead, accept the invitation.  Just have the FBI watching Bedminster.  

Because that's the day they move Ivana's body--sorry, not body--""coffin"".",2022-10-21T02:06:55.000Z,0,0,226
1498251450157350912,SashaNat1,28,3447,@karenfinerman To whom  Hitler #2 Putin pay more : to Tucker or to Trump ?,2022-10-21T02:06:55.000Z,0,0,74
1351709671112003584,RCookfair,1776,5346,"@ChrisWhitman123 @oceanloverHB @LowellBennett9 @JoeBiden Trump was bought and paid for by Putin. Flattery and bank loans. Trump weaken NATO, withheld aide to Ukraine and polarized the US. All according to Putin’s plan.",2022-10-21T02:06:55.000Z,0,0,218
925367821034557441,croifaileas,278,6728,Why Are You a Patriot? https://t.co/0qiLoVEouS via @BulwarkOnline,2022-10-21T02:06:53.000Z,0,0,65
561499316,rip12316,30,264,@LivinTheDream67 @kathygriffin You mean in trump tower right?,2022-10-21T02:06:53.000Z,0,0,61
69312875,trentonpastor,49,5413,"@KurtSchlichter I think Trump could have survived without $100,000 donation",2022-10-21T02:06:53.000Z,0,0,75
972848161604677632,ProudUSANJNY,783,44100,"@OmarRiverosays 8.2% Inflation Rate, the mess at the Southwestern borders, and crime are the lead issues. NOT Trump 24/7. 🤡",2022-10-21T02:06:52.000Z,0,0,123
567591542,DocJaniceL,1709,451832,@secretsandlaws @rgoodlaw @tribelaw Oh…here it is.  Thompson Sayle told the GSA 1st batch was ready to ship. July 2021. https://t.co/2tvZDp1tKQ https://t.co/tKdbt2IIxA,2022-10-21T02:06:52.000Z,0,0,167
1453229585378775052,MonsantoEnjoyer,128,2925,"@WokePreacherTV And the same lefty ""Christian"" people who support her are the same dunces that thought Trump mispronouncing Corinthians was a horror",2022-10-21T02:06:51.000Z,0,0,148
869877933359452160,ohiosherry614,61,1615,"@lefumoir You asked what I thought of Trump's comment. I can't judge Walker because all I know about him is what you say. I don't judge Biden, that's up to God. But can you support killing unborn children and claim to be God's child?",2022-10-21T02:06:51.000Z,0,0,233
1368320568,ppktd,12,3194,"@TeamPelosi Trump is not responsible for your $30 hamburger and the collapse of every Democrat led State and City Sanctuary Shit-Hole, or $7 gas, or smash and grab festivals! Hold your nose while your new 5mm illegal buddies laugh at your new 401-k balance. Great job!",2022-10-21T02:06:51.000Z,0,0,268
887538433614327813,Mike71442212,17716,88194,PolitiFact | The Jan. 6 committee’s planned subpoena of Donald Trump: What does it mean? https://t.co/AA1lB8esMd,2022-10-21T02:06:50.000Z,0,0,112
372736804,Rogue10ne,8,343,@JoeBiden Didn’t democrats block something similar when trump tried to pass it 🙄,2022-10-21T02:06:50.000Z,0,0,80
1518993955614076928,GaryWaddle1,0,179,@runningdog4 @MarshaBlackburn Well that's in the past. It's the democrats that can't let go of 2020. If it wasn't for Trump you people wouldn't have anything to talk about.  Sad!!,2022-10-21T02:06:49.000Z,0,0,179
1224848105444728840,MamboJambo85,838,3915,@unusual_whales Why doesn’t biden ban this bullshit app like trump was gonna do?,2022-10-21T02:06:49.000Z,0,0,80
1519088626604388352,SpencePatriot,3379,4125,Trump WON!!! 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲 https://t.co/kUJge9ofjt,2022-10-21T02:06:49.000Z,0,0,59
1438324865002520578,JustNanna04,1227,2529,How Donald Trump's day went from bad to worse #SmartNews  https://t.co/pWBGVWk2Ym,2022-10-21T02:06:49.000Z,0,0,81
1559572841661714433,LFrundie,160,2243,@udreams30 @FreyjaTarte Most of us want Trump then DeSantis 2028-2036,2022-10-21T02:06:48.000Z,0,0,69
1516515617410789376,tradetoday9,814,63123,Trump Rips ‘Partisan Hack’ Judge Who Ruled He Deliberately Lied About Vote Fraud In Suit https://t.co/4nL3jBp0Ll,2022-10-21T02:06:48.000Z,0,0,112
88537980,Elpoliticonews,218254,1511152,"🇺🇸 | #Trump fue acusado de firmar unos documentos él sabia que eran falsos.

Descubre toda la información en este enlace ⬇️:
https://t.co/fe6432x4O0

#USA #Fraude",2022-10-21T02:06:46.000Z,0,1,162
296798969,gaerbear33,403,7355,"@Pat_Bojanglez @Bognet4congress See correct assessment… and no trump isn’t running, but your tds is flaring all the same https://t.co/OizodWfzzE",2022-10-21T02:06:45.000Z,0,0,144
479851695,Chamberpaint,3422,100029,"@bigbear95069558 1/2 the country needs an exorcist!
It’s a horror movie w/weird conspiracies, nutty numerology,the UNdead, Racism,Fascism,lies, suppression, threats &amp; $Billions spent 2flood our screens w/propaganda by Trump toadies determined take down Democracy.
Ima stranger in a strange land..",2022-10-21T02:06:45.000Z,0,0,300
1453873246886113313,Tess0473,244,20023,"@SemiRespect @LennyDykstra Start with your hero lenny and trump Wonder why u wont. Dykstra is “racist, misogynist, and anti-gay."" He’s a “sexual predator,” “drug-abuser,” and “thief.” He has been found guilty of “fraud, embezzlement, grand theft, and lewd conduct.” judge Robert D. Kalish",2022-10-21T02:06:45.000Z,0,0,288
1557613569943928832,cantsevenya,0,846,@Maven413 @DPBeachNY @myburnerid @anothertweet90 @wysassygirl @nytimes The only thing you posted is your opinion. It’s your opinion that Trump colluded. Opinions aren’t facts. Lesson of the day. 😮🤯,2022-10-21T02:06:44.000Z,0,0,197
796838906285137924,marta_bruno12,47,1242,@ThePaintedGrape @ACTBrigitte Add that he was promoted by trump.,2022-10-21T02:06:44.000Z,0,1,64
87944709,TannaVegas,121,1872,@Alex_MacLachlan @ajmtd @brithume @WSJ So You are saying that since Biden took office in Jan 2021 we gained 100 mil more US residents and that is why I paid $ 6.30 for a gallon of gas in Las Vegas and prior to Jan 2021 when Trump was President and gas was only $ 2.59 a gallon it was because He had 100 mil less,2022-10-21T02:06:43.000Z,0,0,311
1137736143657734145,erymph,31,4187,@BillyBaldwin He beat Trump in 2020.,2022-10-21T02:06:42.000Z,0,0,36
1085602031237320704,LRidalton,3454,22575,"@sgtnobody1977 I still have diehards all over my area 🤦🏼‍♀️ they still have all these stupid Trump signs, even Hillary for prison signs up",2022-10-21T02:06:42.000Z,0,0,138
945438222133338112,TRUMPSKCUS,85,21148,@ChuckCjmmn I think she is referring to trump,2022-10-21T02:06:42.000Z,0,0,45
1530453544779784192,IAMITItis1,0,71,"@MarhattaRosalyn @PatriotFredk @BidensWins I can not believe how blinded people really are.  At first, I was caught up with the idea that CNN was bashing Trump, cause they rode him hard, everyday.  Now, I see the error in my way, and have become a Mr. B supporter.",2022-10-21T02:06:41.000Z,0,0,264
14075154,Mike_Grattan,2495,8778,"My Washington Post subscription allows me to share access to great journalism. Check out this gift article, at no cost to you.

Read here: https://t.co/9rPtGIiAIJ",2022-10-21T02:06:41.000Z,0,0,162
1430080503848259601,frantcode,35,2888,"Trump DeSantis Owens Shirt, The 12 Year Plan Get Out The Vote Graphic Tee
 #YearPlan #shirt #owens #Desantis #VoteGraphic #trump #ParodyBossDesigns #EtsySeller

👉https://t.co/9G76uTfCMj https://t.co/mD9jobHCyM",2022-10-21T02:06:41.000Z,0,0,209
1495443057948479501,LouiseL70525454,57,1466,"@MalyndaHale Abrams &amp; Demings show integrity, determination, forward-thinking &amp; intelligence.
Trump has consistently shown hate, anger, denigrating &amp; demeaning ramblings &amp; throws anyone under the bus that does not kiss his feet.
Consistently angry &amp; volatile people are divisive &amp; destructive. https://t.co/BYgcMW7zPh",2022-10-21T02:06:40.000Z,0,0,341
15102083,goddess007,1173,19606,"@RpsAgainstTrump GOP threatened to slash Social Security, make the Trump tax cuts permanent, and they will not support Ukraine.",2022-10-21T02:06:40.000Z,0,0,127
1498251450157350912,SashaNat1,28,3447,@willemdatoes To whom  Hitler #2 Putin pay more : to Tucker or to Trump ?,2022-10-21T02:06:40.000Z,0,0,73
18090873,LYNIS,4006,7179,@Mike_Pence trump would have let you die.,2022-10-21T02:06:40.000Z,0,0,41
999800336750530560,randomtrump1,141,376159,Random Trump https://t.co/g0BfOXSpOk - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/GWxCI7JiT2,2022-10-21T02:06:39.000Z,0,0,113
137290405,MeLoseBrainUhOh,1189,77276,Trump has no appeal. Big shock. #lastword,2022-10-21T02:06:38.000Z,0,1,41
3013716376,hollymolly468,31,1737,Neither does Trump https://t.co/xD6VjTKszU,2022-10-21T02:06:38.000Z,0,0,42
1581058910131310593,EricJenson19,339,309,https://t.co/RoRVmrTjGM,2022-10-21T02:06:37.000Z,0,0,23
454348533,blabbledebloop,355,6584,@JohnCornyn @WSJ Wtf does this even mean? How do you people live with yourselves? You literally have to bend like pretzels to excuse wrongdoings of Trump and his people.,2022-10-21T02:06:36.000Z,0,0,169
1577663824567607298,Josieab86134996,0,81,"@robshapiro P.S.Trump might not have been perfect but I will take him any day over what we have in the White House now! Under Trump we had 2.4% inflation,we were energy INDEPENDENT,our 401K plans were NOT down 30% and sinking ever lower.Trump didn’t have to BEG foreign entities for ANYTHING.",2022-10-21T02:06:36.000Z,0,0,292
1580580188034940928,TopG2894,13,361,Trump https://t.co/jwKEe5hNlO,2022-10-21T02:06:36.000Z,0,0,29
